analysis_category,date_value,cve_count,activity_classification
DAILY_TREND,2025-01-02T12:01:15.266Z,1,Normal
DAILY_TREND,2025-01-02T12:01:14.414Z,1,Normal
DAILY_TREND,2025-01-02T12:01:13.808Z,1,Normal
DAILY_TREND,2025-01-02T12:01:13.211Z,1,Normal
DAILY_TREND,2025-01-02T12:01:12.628Z,1,Normal
DAILY_TREND,2025-01-02T12:01:12.025Z,1,Normal
DAILY_TREND,2025-01-02T12:01:11.406Z,1,Normal
DAILY_TREND,2025-01-02T12:01:10.800Z,1,Normal
DAILY_TREND,2025-01-02T12:01:10.166Z,1,Normal
DAILY_TREND,2025-01-02T12:01:09.453Z,1,Normal
DAILY_TREND,2025-01-02T12:01:08.872Z,1,Normal
DAILY_TREND,2025-01-02T12:01:08.282Z,1,Normal
DAILY_TREND,2025-01-02T12:01:07.664Z,1,Normal
DAILY_TREND,2025-01-02T12:01:07.075Z,1,Normal
DAILY_TREND,2025-01-02T12:01:06.486Z,1,Normal
DAILY_TREND,2025-01-02T12:01:05.907Z,1,Normal
DAILY_TREND,2025-01-02T12:01:05.330Z,1,Normal
DAILY_TREND,2025-01-02T12:01:04.748Z,1,Normal
DAILY_TREND,2025-01-02T12:01:04.146Z,1,Normal
DAILY_TREND,2025-01-02T12:01:03.529Z,1,Normal
DAILY_TREND,2025-01-02T12:01:02.910Z,1,Normal
DAILY_TREND,2025-01-02T12:01:02.297Z,1,Normal
DAILY_TREND,2025-01-02T12:01:01.252Z,1,Normal
DAILY_TREND,2025-01-02T12:01:00.614Z,1,Normal
DAILY_TREND,2025-01-02T12:00:59.680Z,1,Normal
DAILY_TREND,2025-01-02T12:00:59.095Z,1,Normal
DAILY_TREND,2025-01-02T12:00:58.527Z,1,Normal
DAILY_TREND,2025-01-02T12:00:57.947Z,1,Normal
DAILY_TREND,2025-01-02T12:00:57.359Z,1,Normal
DAILY_TREND,2025-01-02T12:00:56.765Z,1,Normal
DAILY_TREND,2025-01-02T12:00:56.190Z,1,Normal
DAILY_TREND,2025-01-02T12:00:55.611Z,1,Normal
DAILY_TREND,2025-01-02T12:00:54.991Z,1,Normal
DAILY_TREND,2025-01-02T12:00:54.403Z,1,Normal
DAILY_TREND,2025-01-02T12:00:53.830Z,1,Normal
DAILY_TREND,2025-01-02T12:00:53.246Z,1,Normal
DAILY_TREND,2025-01-02T12:00:52.665Z,1,Normal
DAILY_TREND,2025-01-02T12:00:52.057Z,1,Normal
DAILY_TREND,2025-01-02T12:00:51.452Z,1,Normal
DAILY_TREND,2025-01-02T12:00:50.873Z,1,Normal
DAILY_TREND,2025-01-02T12:00:50.297Z,1,Normal
DAILY_TREND,2025-01-02T12:00:49.713Z,1,Normal
DAILY_TREND,2025-01-02T12:00:49.121Z,1,Normal
DAILY_TREND,2025-01-02T12:00:48.533Z,1,Normal
DAILY_TREND,2025-01-02T12:00:47.916Z,1,Normal
DAILY_TREND,2025-01-02T12:00:47.258Z,1,Normal
DAILY_TREND,2025-01-02T12:00:46.649Z,1,Normal
DAILY_TREND,2025-01-02T12:00:46.032Z,1,Normal
DAILY_TREND,2025-01-02T12:00:45.355Z,1,Normal
DAILY_TREND,2025-01-02T12:00:44.450Z,1,Normal
DAILY_TREND,2025-01-02T12:00:43.867Z,1,Normal
DAILY_TREND,2025-01-02T12:00:43.267Z,1,Normal
DAILY_TREND,2025-01-02T12:00:42.709Z,1,Normal
DAILY_TREND,2025-01-02T12:00:42.100Z,1,Normal
DAILY_TREND,2025-01-02T12:00:41.473Z,1,Normal
DAILY_TREND,2025-01-02T12:00:40.865Z,1,Normal
DAILY_TREND,2025-01-02T12:00:40.257Z,1,Normal
DAILY_TREND,2025-01-02T12:00:39.514Z,1,Normal
DAILY_TREND,2025-01-02T12:00:17.338Z,1,Normal
DAILY_TREND,2025-01-02T11:31:05.262Z,1,Normal
DAILY_TREND,2025-01-02T11:00:15.898Z,1,Normal
DAILY_TREND,2025-01-02T10:31:05.831Z,1,Normal
DAILY_TREND,2025-01-02T10:00:19.082Z,1,Normal
DAILY_TREND,2025-01-02T09:31:05.191Z,1,Normal
DAILY_TREND,2025-01-02T09:23:58.962Z,1,Normal
DAILY_TREND,2025-01-02T09:23:00.399Z,1,Normal
DAILY_TREND,2025-01-02T09:22:17.481Z,1,Normal
DAILY_TREND,2025-01-02T09:21:33.557Z,1,Normal
DAILY_TREND,2025-01-02T09:20:36.522Z,1,Normal
DAILY_TREND,2025-01-02T09:19:50.383Z,1,Normal
DAILY_TREND,2025-01-02T09:18:59.475Z,1,Normal
DAILY_TREND,2025-01-02T09:18:07.554Z,1,Normal
DAILY_TREND,2025-01-02T09:17:17.331Z,1,Normal
DAILY_TREND,2025-01-02T09:16:16.875Z,1,Normal
DAILY_TREND,2025-01-02T09:15:20.024Z,1,Normal
DAILY_TREND,2025-01-02T09:14:37.685Z,1,Normal
DAILY_TREND,2025-01-02T09:13:23.775Z,1,Normal
DAILY_TREND,2025-01-02T09:12:19.543Z,1,Normal
DAILY_TREND,2025-01-02T09:09:45.871Z,1,Normal
DAILY_TREND,2025-01-02T09:05:50.239Z,1,Normal
DAILY_TREND,2025-01-02T09:00:07.054Z,1,Normal
DAILY_TREND,2025-01-02T08:31:05.202Z,1,Normal
DAILY_TREND,2025-01-02T06:00:13.479Z,1,Normal
DAILY_TREND,2025-01-02T06:00:10.840Z,1,Normal
DAILY_TREND,2025-01-02T06:00:04.587Z,1,Normal
DAILY_TREND,2025-01-02T00:00:00.000Z,1,Normal
DAILY_TREND,2025-01-02T00:00:00,1,Normal
DAILY_TREND,2025-01-01T06:00:08.702Z,1,Normal
DAILY_TREND,2024-12-31T23:09:24.244Z,1,Normal
DAILY_TREND,2024-12-31T23:08:29.418Z,1,Normal
DAILY_TREND,2024-12-31T23:07:40.230Z,1,Normal
DAILY_TREND,2024-12-31T23:06:31.011Z,1,Normal
DAILY_TREND,2024-12-31T22:48:33.167Z,1,Normal
DAILY_TREND,2024-12-31T22:31:05.941Z,1,Normal
DAILY_TREND,2024-12-31T22:00:13.841Z,1,Normal
DAILY_TREND,2024-12-31T21:31:06.150Z,1,Normal
DAILY_TREND,2024-12-31T21:00:14.505Z,1,Normal
DAILY_TREND,2024-12-31T20:31:05.663Z,1,Normal
DAILY_TREND,2024-12-31T20:00:14.153Z,1,Normal
DAILY_TREND,2024-12-31T19:31:05.679Z,1,Normal
DAILY_TREND,2024-12-31T19:00:15.596Z,1,Normal
DAILY_TREND,2024-12-31T18:31:05.394Z,1,Normal
DAILY_TREND,2024-12-31T18:00:11.627Z,1,Normal
DAILY_TREND,2024-12-31T17:31:05.450Z,1,Normal
DAILY_TREND,2024-12-31T16:24:59.551Z,1,Normal
DAILY_TREND,2024-12-31T16:19:35.471Z,1,Normal
DAILY_TREND,2024-12-31T16:16:43.723Z,1,Normal
DAILY_TREND,2024-12-31T16:16:01.207Z,1,Normal
DAILY_TREND,2024-12-31T16:15:20.397Z,1,Normal
DAILY_TREND,2024-12-31T16:14:21.800Z,1,Normal
DAILY_TREND,2024-12-31T16:13:49.837Z,1,Normal
DAILY_TREND,2024-12-31T16:13:12.794Z,1,Normal
DAILY_TREND,2024-12-31T16:11:41.737Z,1,Normal
DAILY_TREND,2024-12-31T16:09:28.937Z,1,Normal
DAILY_TREND,2024-12-31T15:18:12.330Z,1,Normal
DAILY_TREND,2024-12-31T15:10:42.511Z,1,Normal
DAILY_TREND,2024-12-31T15:00:11.315Z,1,Normal
DAILY_TREND,2024-12-31T14:31:05.847Z,1,Normal
DAILY_TREND,2024-12-31T14:25:19.455Z,1,Normal
DAILY_TREND,2024-12-31T13:57:15.311Z,1,Normal
DAILY_TREND,2024-12-31T13:56:30.696Z,1,Normal
DAILY_TREND,2024-12-31T13:55:01.634Z,1,Normal
DAILY_TREND,2024-12-31T13:53:26.350Z,1,Normal
DAILY_TREND,2024-12-31T13:52:05.823Z,1,Normal
DAILY_TREND,2024-12-31T13:51:16.819Z,1,Normal
DAILY_TREND,2024-12-31T13:50:18.452Z,1,Normal
DAILY_TREND,2024-12-31T13:35:46.941Z,1,Normal
DAILY_TREND,2024-12-31T13:33:48.728Z,1,Normal
DAILY_TREND,2024-12-31T13:29:47.586Z,1,Normal
DAILY_TREND,2024-12-31T13:26:42.658Z,1,Normal
DAILY_TREND,2024-12-31T13:21:19.145Z,1,Normal
DAILY_TREND,2024-12-31T13:20:11.368Z,1,Normal
DAILY_TREND,2024-12-31T13:18:44.063Z,1,Normal
DAILY_TREND,2024-12-31T13:17:49.414Z,1,Normal
DAILY_TREND,2024-12-31T13:17:02.611Z,1,Normal
DAILY_TREND,2024-12-31T13:15:59.569Z,1,Normal
DAILY_TREND,2024-12-31T13:15:11.807Z,1,Normal
DAILY_TREND,2024-12-31T12:57:48.175Z,1,Normal
DAILY_TREND,2024-12-31T12:57:11.222Z,1,Normal
DAILY_TREND,2024-12-31T12:55:10.616Z,1,Normal
DAILY_TREND,2024-12-31T12:54:21.074Z,1,Normal
DAILY_TREND,2024-12-31T12:53:33.199Z,1,Normal
DAILY_TREND,2024-12-31T12:51:45.293Z,1,Normal
DAILY_TREND,2024-12-31T12:51:02.138Z,1,Normal
DAILY_TREND,2024-12-31T12:49:25.926Z,1,Normal
DAILY_TREND,2024-12-31T12:48:21.629Z,1,Normal
DAILY_TREND,2024-12-31T12:44:32.807Z,1,Normal
DAILY_TREND,2024-12-31T12:43:42.040Z,1,Normal
DAILY_TREND,2024-12-31T11:13:46.744Z,1,Normal
DAILY_TREND,2024-12-31T10:38:12.305Z,1,Normal
DAILY_TREND,2024-12-31T10:33:43.176Z,1,Normal
DAILY_TREND,2024-12-31T10:32:48.853Z,1,Normal
DAILY_TREND,2024-12-31T10:32:08.238Z,1,Normal
DAILY_TREND,2024-12-31T10:32:02.035Z,1,Normal
DAILY_TREND,2024-12-31T10:31:56.107Z,1,Normal
DAILY_TREND,2024-12-31T10:31:42.399Z,1,Normal
DAILY_TREND,2024-12-31T10:30:46.565Z,1,Normal
DAILY_TREND,2024-12-31T10:29:57.649Z,1,Normal
DAILY_TREND,2024-12-31T10:29:08.495Z,1,Normal
DAILY_TREND,2024-12-31T10:28:22.918Z,1,Normal
DAILY_TREND,2024-12-31T10:27:14.085Z,1,Normal
DAILY_TREND,2024-12-31T10:26:25.270Z,1,Normal
DAILY_TREND,2024-12-31T10:25:39.128Z,1,Normal
DAILY_TREND,2024-12-31T10:24:38.211Z,1,Normal
DAILY_TREND,2024-12-31T10:23:45.323Z,1,Normal
DAILY_TREND,2024-12-31T10:22:42.089Z,1,Normal
DAILY_TREND,2024-12-31T10:21:50.815Z,1,Normal
DAILY_TREND,2024-12-31T10:17:30.410Z,1,Normal
DAILY_TREND,2024-12-31T10:16:40.490Z,1,Normal
DAILY_TREND,2024-12-31T10:15:36.923Z,1,Normal
DAILY_TREND,2024-12-31T10:14:03.679Z,1,Normal
DAILY_TREND,2024-12-31T10:12:52.349Z,1,Normal
DAILY_TREND,2024-12-31T10:07:36.348Z,1,Normal
DAILY_TREND,2024-12-31T10:06:50.315Z,1,Normal
DAILY_TREND,2024-12-31T10:05:56.024Z,1,Normal
DAILY_TREND,2024-12-31T10:05:03.942Z,1,Normal
DAILY_TREND,2024-12-31T10:04:12.727Z,1,Normal
DAILY_TREND,2024-12-31T10:03:12.435Z,1,Normal
DAILY_TREND,2024-12-31T10:02:21.132Z,1,Normal
DAILY_TREND,2024-12-31T10:01:33.191Z,1,Normal
DAILY_TREND,2024-12-31T09:59:08.138Z,1,Normal
DAILY_TREND,2024-12-31T09:58:31.961Z,1,Normal
DAILY_TREND,2024-12-31T09:00:52.751Z,1,Normal
DAILY_TREND,2024-12-31T08:39:54.090Z,1,Normal
DAILY_TREND,2024-12-31T06:00:01.751Z,1,Normal
DAILY_TREND,2024-12-31T02:19:22.553Z,1,Normal
DAILY_TREND,2024-12-31T01:35:20.576Z,1,Normal
DAILY_TREND,2024-12-31T01:32:11.422Z,1,Normal
DAILY_TREND,2024-12-31T01:24:48.680Z,1,Normal
DAILY_TREND,2024-12-30T22:08:31.690Z,1,Normal
DAILY_TREND,2024-12-30T21:00:15.420Z,1,Normal
DAILY_TREND,2024-12-30T20:16:19.818Z,1,Normal
DAILY_TREND,2024-12-30T20:16:14.569Z,1,Normal
DAILY_TREND,2024-12-30T20:16:09.642Z,1,Normal
DAILY_TREND,2024-12-30T20:16:05.399Z,1,Normal
DAILY_TREND,2024-12-30T20:16:00.886Z,1,Normal
DAILY_TREND,2024-12-30T20:15:57.048Z,1,Normal
DAILY_TREND,2024-12-30T20:15:52.759Z,1,Normal
DAILY_TREND,2024-12-30T20:15:47.208Z,1,Normal
DAILY_TREND,2024-12-30T20:14:13.391Z,1,Normal
DAILY_TREND,2024-12-30T20:13:55.716Z,1,Normal
DAILY_TREND,2024-12-30T20:13:40.610Z,1,Normal
DAILY_TREND,2024-12-30T20:12:46.300Z,1,Normal
DAILY_TREND,2024-12-30T20:12:23.839Z,1,Normal
DAILY_TREND,2024-12-30T20:12:12.970Z,1,Normal
DAILY_TREND,2024-12-30T18:23:42.286Z,1,Normal
DAILY_TREND,2024-12-30T18:20:00.532Z,1,Normal
DAILY_TREND,2024-12-30T18:10:39.172Z,1,Normal
DAILY_TREND,2024-12-30T16:51:19.468Z,1,Normal
DAILY_TREND,2024-12-30T16:50:06.133Z,1,Normal
DAILY_TREND,2024-12-30T16:49:19.241Z,1,Normal
DAILY_TREND,2024-12-30T16:49:00.911Z,1,Normal
DAILY_TREND,2024-12-30T16:48:58.184Z,1,Normal
DAILY_TREND,2024-12-30T16:48:13.347Z,1,Normal
DAILY_TREND,2024-12-30T16:46:37.661Z,1,Normal
DAILY_TREND,2024-12-30T16:36:08.785Z,1,Normal
DAILY_TREND,2024-12-30T16:19:47.571Z,1,Normal
DAILY_TREND,2024-12-30T16:14:35.767Z,1,Normal
DAILY_TREND,2024-12-30T13:41:57.834Z,1,Normal
DAILY_TREND,2024-12-30T11:47:46.995Z,1,Normal
DAILY_TREND,2024-12-30T11:01:17.600Z,1,Normal
DAILY_TREND,2024-12-30T10:06:57.531Z,1,Normal
DAILY_TREND,2024-12-30T10:05:37.933Z,1,Normal
DAILY_TREND,2024-12-30T10:04:03.164Z,1,Normal
DAILY_TREND,2024-12-30T09:52:06.419Z,1,Normal
DAILY_TREND,2024-12-30T09:50:53.564Z,1,Normal
DAILY_TREND,2024-12-30T09:47:38.715Z,1,Normal
DAILY_TREND,2024-12-30T09:46:10.708Z,1,Normal
DAILY_TREND,2024-12-30T09:43:39.028Z,1,Normal
DAILY_TREND,2024-12-30T09:41:53.284Z,1,Normal
DAILY_TREND,2024-12-30T09:40:10.453Z,1,Normal
DAILY_TREND,2024-12-30T09:30:22.099Z,1,Normal
DAILY_TREND,2024-12-30T04:31:05.298Z,1,Normal
DAILY_TREND,2024-12-30T04:00:15.421Z,1,Normal
DAILY_TREND,2024-12-30T03:31:04.673Z,1,Normal
DAILY_TREND,2024-12-30T03:00:14.514Z,1,Normal
DAILY_TREND,2024-12-30T02:31:04.945Z,1,Normal
DAILY_TREND,2024-12-30T02:00:15.449Z,1,Normal
DAILY_TREND,2024-12-30T01:31:05.255Z,1,Normal
DAILY_TREND,2024-12-30T01:00:13.613Z,1,Normal
DAILY_TREND,2024-12-30T00:31:04.838Z,1,Normal
DAILY_TREND,2024-12-30T00:00:28.731Z,1,Normal
DAILY_TREND,2024-12-30T00:00:00.000Z,1,Normal
DAILY_TREND,2024-12-30T00:00:00,1,Normal
DAILY_TREND,2024-12-29T23:31:05.264Z,1,Normal
DAILY_TREND,2024-12-29T23:00:08.707Z,1,Normal
DAILY_TREND,2024-12-29T22:31:04.976Z,1,Normal
DAILY_TREND,2024-12-29T21:00:11.575Z,1,Normal
DAILY_TREND,2024-12-29T20:31:06.045Z,1,Normal
DAILY_TREND,2024-12-29T20:00:13.083Z,1,Normal
DAILY_TREND,2024-12-29T19:31:05.923Z,1,Normal
DAILY_TREND,2024-12-29T19:00:13.477Z,1,Normal
DAILY_TREND,2024-12-29T18:31:04.547Z,1,Normal
DAILY_TREND,2024-12-29T18:00:13.306Z,1,Normal
DAILY_TREND,2024-12-29T17:00:13.573Z,1,Normal
DAILY_TREND,2024-12-29T16:00:15.847Z,1,Normal
DAILY_TREND,2024-12-29T15:31:05.380Z,1,Normal
DAILY_TREND,2024-12-29T15:00:12.948Z,1,Normal
DAILY_TREND,2024-12-29T13:31:07.047Z,1,Normal
DAILY_TREND,2024-12-29T12:00:16.665Z,1,Normal
DAILY_TREND,2024-12-29T11:30:20.516Z,1,Normal
DAILY_TREND,2024-12-29T11:30:19.795Z,1,Normal
DAILY_TREND,2024-12-29T11:30:19.049Z,1,Normal
DAILY_TREND,2024-12-29T11:30:18.291Z,1,Normal
DAILY_TREND,2024-12-29T11:30:17.555Z,1,Normal
DAILY_TREND,2024-12-29T11:30:16.805Z,1,Normal
DAILY_TREND,2024-12-29T11:30:16.053Z,1,Normal
DAILY_TREND,2024-12-29T11:30:15.127Z,1,Normal
DAILY_TREND,2024-12-29T11:30:14.378Z,1,Normal
DAILY_TREND,2024-12-29T11:30:13.739Z,1,Normal
DAILY_TREND,2024-12-29T11:30:13.074Z,1,Normal
DAILY_TREND,2024-12-29T11:30:12.434Z,1,Normal
DAILY_TREND,2024-12-29T11:30:11.816Z,1,Normal
DAILY_TREND,2024-12-29T11:30:11.174Z,1,Normal
DAILY_TREND,2024-12-29T11:30:10.538Z,1,Normal
DAILY_TREND,2024-12-29T11:30:09.843Z,1,Normal
DAILY_TREND,2024-12-29T11:30:09.180Z,1,Normal
DAILY_TREND,2024-12-29T11:30:08.512Z,1,Normal
DAILY_TREND,2024-12-29T11:30:07.876Z,1,Normal
DAILY_TREND,2024-12-29T11:30:07.181Z,1,Normal
DAILY_TREND,2024-12-29T11:30:06.419Z,1,Normal
DAILY_TREND,2024-12-29T11:30:05.610Z,1,Normal
DAILY_TREND,2024-12-29T11:30:04.820Z,1,Normal
DAILY_TREND,2024-12-29T11:30:03.732Z,1,Normal
DAILY_TREND,2024-12-29T11:30:01.641Z,1,Normal
DAILY_TREND,2024-12-29T11:30:00.812Z,1,Normal
DAILY_TREND,2024-12-29T11:29:59.901Z,1,Normal
DAILY_TREND,2024-12-29T11:29:59.164Z,1,Normal
DAILY_TREND,2024-12-29T11:29:58.345Z,1,Normal
DAILY_TREND,2024-12-29T09:31:05.210Z,1,Normal
DAILY_TREND,2024-12-29T08:48:51.495Z,1,Normal
DAILY_TREND,2024-12-29T08:48:50.740Z,1,Normal
DAILY_TREND,2024-12-29T08:48:49.958Z,1,Normal
DAILY_TREND,2024-12-29T08:48:49.165Z,1,Normal
DAILY_TREND,2024-12-29T08:48:48.433Z,1,Normal
DAILY_TREND,2024-12-29T08:48:47.681Z,1,Normal
DAILY_TREND,2024-12-29T08:48:46.953Z,1,Normal
DAILY_TREND,2024-12-29T08:48:46.167Z,1,Normal
DAILY_TREND,2024-12-29T08:48:45.347Z,1,Normal
DAILY_TREND,2024-12-29T08:48:44.411Z,1,Normal
DAILY_TREND,2024-12-29T08:42:58.403Z,1,Normal
DAILY_TREND,2024-12-29T08:31:05.156Z,1,Normal
DAILY_TREND,2024-12-29T08:00:16.281Z,1,Normal
DAILY_TREND,2024-12-29T07:31:04.812Z,1,Normal
DAILY_TREND,2024-12-29T06:31:05.405Z,1,Normal
DAILY_TREND,2024-12-29T05:22:53.627Z,1,Normal
DAILY_TREND,2024-12-29T04:00:13.408Z,1,Normal
DAILY_TREND,2024-12-29T03:31:04.856Z,1,Normal
DAILY_TREND,2024-12-29T03:00:13.428Z,1,Normal
DAILY_TREND,2024-12-29T02:31:05.299Z,1,Normal
DAILY_TREND,2024-12-29T02:00:14.583Z,1,Normal
DAILY_TREND,2024-12-29T00:00:00,1,Normal
DAILY_TREND,2024-12-28T21:31:05.184Z,1,Normal
DAILY_TREND,2024-12-28T16:18:46.112Z,1,Normal
DAILY_TREND,2024-12-28T13:31:04.856Z,1,Normal
DAILY_TREND,2024-12-28T13:00:12.885Z,1,Normal
DAILY_TREND,2024-12-28T09:46:28.885Z,1,Normal
DAILY_TREND,2024-12-28T09:46:28.117Z,1,Normal
DAILY_TREND,2024-12-28T09:46:27.297Z,1,Normal
DAILY_TREND,2024-12-28T09:46:26.548Z,1,Normal
DAILY_TREND,2024-12-28T09:46:25.766Z,1,Normal
DAILY_TREND,2024-12-28T09:46:24.978Z,1,Normal
DAILY_TREND,2024-12-28T09:46:24.244Z,1,Normal
DAILY_TREND,2024-12-28T09:46:23.516Z,1,Normal
DAILY_TREND,2024-12-28T09:46:22.770Z,1,Normal
DAILY_TREND,2024-12-28T09:46:22.034Z,1,Normal
DAILY_TREND,2024-12-28T09:46:21.363Z,1,Normal
DAILY_TREND,2024-12-28T09:46:20.728Z,1,Normal
DAILY_TREND,2024-12-28T09:46:20.094Z,1,Normal
DAILY_TREND,2024-12-28T09:46:19.468Z,1,Normal
DAILY_TREND,2024-12-28T09:46:18.826Z,1,Normal
DAILY_TREND,2024-12-28T09:46:18.203Z,1,Normal
DAILY_TREND,2024-12-28T09:46:17.539Z,1,Normal
DAILY_TREND,2024-12-28T09:46:16.892Z,1,Normal
DAILY_TREND,2024-12-28T09:46:16.246Z,1,Normal
DAILY_TREND,2024-12-28T09:46:15.587Z,1,Normal
DAILY_TREND,2024-12-28T09:46:14.905Z,1,Normal
DAILY_TREND,2024-12-28T09:46:14.197Z,1,Normal
DAILY_TREND,2024-12-28T09:46:13.429Z,1,Normal
DAILY_TREND,2024-12-28T09:46:12.686Z,1,Normal
DAILY_TREND,2024-12-28T09:46:11.932Z,1,Normal
DAILY_TREND,2024-12-28T09:46:11.183Z,1,Normal
DAILY_TREND,2024-12-28T09:46:10.418Z,1,Normal
DAILY_TREND,2024-12-28T09:46:09.675Z,1,Normal
DAILY_TREND,2024-12-28T09:46:08.936Z,1,Normal
DAILY_TREND,2024-12-28T09:46:08.124Z,1,Normal
DAILY_TREND,2024-12-28T09:46:07.256Z,1,Normal
DAILY_TREND,2024-12-28T09:46:06.497Z,1,Normal
DAILY_TREND,2024-12-28T09:46:05.536Z,1,Normal
DAILY_TREND,2024-12-28T04:58:08.905Z,1,Normal
DAILY_TREND,2024-12-28T04:56:30.585Z,1,Normal
DAILY_TREND,2024-12-28T04:53:56.594Z,1,Normal
DAILY_TREND,2024-12-27T20:01:50.275Z,1,Normal
DAILY_TREND,2024-12-27T19:31:04.900Z,1,Normal
DAILY_TREND,2024-12-27T18:00:13.706Z,1,Normal
DAILY_TREND,2024-12-27T17:31:04.333Z,1,Normal
DAILY_TREND,2024-12-27T17:00:14.876Z,1,Normal
DAILY_TREND,2024-12-27T16:03:04.567Z,1,Normal
DAILY_TREND,2024-12-27T16:00:13.600Z,1,Normal
DAILY_TREND,2024-12-27T15:56:04.490Z,1,Normal
DAILY_TREND,2024-12-27T15:52:57.644Z,1,Normal
DAILY_TREND,2024-12-27T15:50:09.784Z,1,Normal
DAILY_TREND,2024-12-27T15:31:05.003Z,1,Normal
DAILY_TREND,2024-12-27T15:06:36.183Z,1,Normal
DAILY_TREND,2024-12-27T15:06:35.160Z,1,Normal
DAILY_TREND,2024-12-27T15:06:34.280Z,1,Normal
DAILY_TREND,2024-12-27T15:06:33.358Z,1,Normal
DAILY_TREND,2024-12-27T15:06:32.432Z,1,Normal
DAILY_TREND,2024-12-27T15:06:31.611Z,1,Normal
DAILY_TREND,2024-12-27T15:06:30.792Z,1,Normal
DAILY_TREND,2024-12-27T15:06:29.879Z,1,Normal
DAILY_TREND,2024-12-27T15:06:29.085Z,1,Normal
DAILY_TREND,2024-12-27T15:06:28.225Z,1,Normal
DAILY_TREND,2024-12-27T15:06:27.205Z,1,Normal
DAILY_TREND,2024-12-27T15:06:26.276Z,1,Normal
DAILY_TREND,2024-12-27T15:06:25.403Z,1,Normal
DAILY_TREND,2024-12-27T15:06:24.661Z,1,Normal
DAILY_TREND,2024-12-27T15:06:23.928Z,1,Normal
DAILY_TREND,2024-12-27T15:06:23.161Z,1,Normal
DAILY_TREND,2024-12-27T15:06:22.298Z,1,Normal
DAILY_TREND,2024-12-27T15:06:21.516Z,1,Normal
DAILY_TREND,2024-12-27T15:06:20.854Z,1,Normal
DAILY_TREND,2024-12-27T15:06:19.939Z,1,Normal
DAILY_TREND,2024-12-27T15:06:19.033Z,1,Normal
DAILY_TREND,2024-12-27T15:06:18.224Z,1,Normal
DAILY_TREND,2024-12-27T15:06:17.267Z,1,Normal
DAILY_TREND,2024-12-27T15:06:16.454Z,1,Normal
DAILY_TREND,2024-12-27T15:02:50.759Z,1,Normal
DAILY_TREND,2024-12-27T15:02:50.098Z,1,Normal
DAILY_TREND,2024-12-27T15:02:49.412Z,1,Normal
DAILY_TREND,2024-12-27T15:02:48.687Z,1,Normal
DAILY_TREND,2024-12-27T15:02:47.969Z,1,Normal
DAILY_TREND,2024-12-27T15:02:47.265Z,1,Normal
DAILY_TREND,2024-12-27T15:02:46.531Z,1,Normal
DAILY_TREND,2024-12-27T15:02:45.664Z,1,Normal
DAILY_TREND,2024-12-27T15:02:44.492Z,1,Normal
DAILY_TREND,2024-12-27T15:02:43.660Z,1,Normal
DAILY_TREND,2024-12-27T15:02:42.958Z,1,Normal
DAILY_TREND,2024-12-27T15:02:42.253Z,1,Normal
DAILY_TREND,2024-12-27T15:02:41.549Z,1,Normal
DAILY_TREND,2024-12-27T15:02:40.796Z,1,Normal
DAILY_TREND,2024-12-27T15:02:39.876Z,1,Normal
DAILY_TREND,2024-12-27T15:02:38.946Z,1,Normal
DAILY_TREND,2024-12-27T15:02:38.213Z,1,Normal
DAILY_TREND,2024-12-27T15:02:32.192Z,1,Normal
DAILY_TREND,2024-12-27T15:02:31.273Z,1,Normal
DAILY_TREND,2024-12-27T15:02:30.396Z,1,Normal
DAILY_TREND,2024-12-27T15:02:29.428Z,1,Normal
DAILY_TREND,2024-12-27T15:00:11.920Z,1,Normal
DAILY_TREND,2024-12-27T14:51:37.240Z,1,Normal
DAILY_TREND,2024-12-27T14:51:31.333Z,1,Normal
DAILY_TREND,2024-12-27T14:51:30.583Z,1,Normal
DAILY_TREND,2024-12-27T14:51:29.854Z,1,Normal
DAILY_TREND,2024-12-27T14:51:29.078Z,1,Normal
DAILY_TREND,2024-12-27T14:51:28.206Z,1,Normal
DAILY_TREND,2024-12-27T14:51:27.318Z,1,Normal
DAILY_TREND,2024-12-27T14:51:26.484Z,1,Normal
DAILY_TREND,2024-12-27T14:51:25.671Z,1,Normal
DAILY_TREND,2024-12-27T14:51:24.948Z,1,Normal
DAILY_TREND,2024-12-27T14:51:24.239Z,1,Normal
DAILY_TREND,2024-12-27T14:51:23.516Z,1,Normal
DAILY_TREND,2024-12-27T14:51:22.592Z,1,Normal
DAILY_TREND,2024-12-27T14:51:21.869Z,1,Normal
DAILY_TREND,2024-12-27T14:51:21.009Z,1,Normal
DAILY_TREND,2024-12-27T14:51:20.206Z,1,Normal
DAILY_TREND,2024-12-27T14:51:19.154Z,1,Normal
DAILY_TREND,2024-12-27T14:51:18.068Z,1,Normal
DAILY_TREND,2024-12-27T14:51:17.150Z,1,Normal
DAILY_TREND,2024-12-27T14:51:16.163Z,1,Normal
DAILY_TREND,2024-12-27T14:51:15.305Z,1,Normal
DAILY_TREND,2024-12-27T14:51:14.155Z,1,Normal
DAILY_TREND,2024-12-27T14:51:13.210Z,1,Normal
DAILY_TREND,2024-12-27T14:51:12.143Z,1,Normal
DAILY_TREND,2024-12-27T14:51:11.327Z,1,Normal
DAILY_TREND,2024-12-27T14:51:10.344Z,1,Normal
DAILY_TREND,2024-12-27T14:51:09.618Z,1,Normal
DAILY_TREND,2024-12-27T14:51:08.923Z,1,Normal
